Genesymbol	0	1	2	3	4	5	6
Rbm4	9.734306667	6.378803333	8.075986667	7.551273333	4.855796667	4.502136667	8.161383333
Rbm42	64.54076667	54.3557	45.30853333	51.93226667	49.14783333	47.7922	47.46033333
Rbm43	8.99053	7.835473333	6.699503333	3.981576667	4.412986667	4.998923333	11.41861
Rbm44	0.0237508	0.0892164	0.0644137	0.008353367	0.124694167	2.081326667	22.54253333
Rbm47	0.562383667	0.011618867	0.577817667	0.725761333	1.031145667	1.109993333	10.20764
Rbm5	46.96043333	37.21493333	40.78993333	39.2935	33.0406	29.18416667	39.4018
Rbm7	40.0136	50.95383333	43.56856667	41.88153333	39.02306667	39.36903333	31.9359
Rbm8a	25.05303333	48.20213333	43.80803333	53.11863333	45.89643333	53.0361	57.18503333
Rbms1	166.2406667	66.33336667	53.07133333	40.49726667	42.63173333	53.1528	47.99853333
Rbms2	45.27286667	13.3092	13.54716667	9.978823333	11.8381	11.5706	12.2856
Rbms3	12.59203333	1.184686	0.303670333	0.275548667	0.248376667	0.320066667	0.629731
Rbmx2	5.22857	14.4219	17.00383333	20.00643333	18.15573333	18.9855	13.3147
Rbmxl2	0.0	0.0	0.024204267	0.024164533	0.546667	3.45671	16.4853
Rbp1	9.89833	14.00226667	5.24262	7.66754	11.27436667	15.1271	7.290736667
Rbpms	14.17193333	3.716336667	6.17485	15.52373333	40.5754	43.76506667	87.518
Rbx1	69.3054	70.48346667	57.51046667	67.83756667	56.0157	59.5985	46.11483333
Rc3h2	11.16953333	8.11451	10.67873333	9.41703	7.994416667	6.714486667	9.675653333
Rcan2	15.85586667	1.170904333	3.096723333	2.55945	2.137836667	1.276771333	0.769916667
Rcan3	5.758646667	3.411806667	7.08922	5.629526667	7.224103333	7.662043333	7.649923333
Rcc1	46.19636667	94.82896667	85.94726667	109.883	103.3489333	91.57733333	91.38893333
Rcc2	88.2209	254.2226667	240.1056667	277.6876667	264.181	284.329	296.996
Rccd1	7.646156667	11.49156667	14.20806667	10.13314333	17.48023333	15.95126667	14.76326667
Rcl1	22.9169	57.8724	51.72056667	55.84026667	49.08166667	50.39366667	46.4014
Rcn1	224.723	74.30756667	59.8718	37.26106667	49.07916667	47.94616667	45.38436667
Rcn3	414.931	13.49026667	14.77286667	8.021663333	32.82713333	52.99056667	40.60643333
Rdbp	48.8758	80.03823333	73.19886667	83.4314	74.4608	80.88886667	68.53096667
Rdh11	35.1484	18.88966667	18.28903333	18.08686667	24.64153333	18.01733333	21.21286667
Rdh14	10.61153333	6.845326667	5.961946667	6.665586667	5.952013333	5.187296667	3.696216667
Rdx	58.21303333	76.48853333	72.8735	75.82833333	67.769	66.6117	64.46376667
Reck	7.36508	1.830446667	1.39231	0.782946667	1.117062667	1.79836	2.672326667
Recql	27.71336667	36.98206667	31.0097	38.78106667	31.513	27.164	42.61793333
Recql4	2.02008	7.42769	8.00929	7.852256667	6.9996	6.693076667	8.766366667
Reep1	2.503476667	13.8293	16.34466667	10.6364	16.7289	11.8486	2.34589
Reep2	1.012101	5.720803333	10.57662	5.393906667	12.18053333	11.98736667	7.70787
Reep3	26.5436	17.68326667	18.76683333	17.17893333	11.2794	8.125113333	7.633236667
Reep4	23.19336667	25.243	21.6643	24.14686667	24.26416667	33.16333333	15.64426667
Reep6	1.289512667	3.02347	9.379423333	10.86061667	11.05906667	14.60383333	7.629276667
Relt	8.92307	2.225	2.348286667	2.891973333	2.852013333	3.987073333	5.232456667
Repin1	6.38593	14.43056667	9.564576667	7.016756667	2.79575	1.65936	8.841883333
Reps1	38.98836667	30.64313333	32.25983333	35.0001	35.8451	37.34073333	43.09853333
Resp18	0.0	0.052060667	0.662165667	12.53816667	32.6922	5.948873333	0.224832333
Retsat	12.7322	11.62393667	15.36656667	15.3749	18.2642	17.1922	7.209446667
Rev1	7.970063333	22.3943	30.08423333	23.92676667	18.68596667	17.42763333	23.2656
Rex2	0.0071925	0.021686333	0.099250833	0.049272067	0.131637967	0.626318	7.909313333
Rexo1	10.18261	11.42916667	11.97013333	13.07993333	13.7898	14.8892	12.75693333
Rexo4	32.12453333	36.0438	38.98566667	46.49356667	47.0713	45.1976	44.8155
Rfc2	35.80343333	63.3308	58.77506667	58.37453333	66.21816667	70.31646667	73.41723333
Rfc3	22.07983333	56.4125	51.47463333	59.70266667	48.9854	47.01376667	51.4933
Rfc4	16.80033333	66.96676667	60.31993333	67.2228	76.31336667	70.0737	78.84116667
Rfc5	36.53173333	108.6163333	103.0026333	113.7303333	116.7346667	129.062	134.4
Rffl	2.64343	7.044236667	7.54147	5.638493333	9.948226667	12.15203333	14.0163
Rfk	36.031	35.1023	30.6433	31.19506667	25.2126	27.79123333	26.87476667
Rfng	10.23337	15.93113333	18.68976667	29.81013333	28.4281	25.07986667	9.479433333
Rftn1	47.13366667	17.32513333	13.9834	14.23386667	20.72263333	17.8851	6.635853333
Rftn2	8.184763333	0.2416066	0.034135	0.185491	0.190669	0.227187333	0.677276333
Rfwd3	10.967	24.92686667	22.62246667	23.60853333	20.15223333	19.0267	29.02176667
Rfx7	9.35863	33.8315	39.76463333	28.54186667	21.8171	15.64233333	18.25823333
Rgag4	6.564946667	0.392679667	0.704574667	0.408232667	0.607921667	0.598212	0.575401333
Rgl2	28.78786667	27.7712	26.51106667	26.15156667	33.53556667	34.99446667	36.84773333
Rgma	5.32673	2.617773333	4.114983333	5.097283333	4.81781	2.742063333	5.418363333
Rgmb	9.748436667	4.48171	3.75041	3.435866667	3.303636667	3.232946667	3.779473333
Rgnef	10.27465333	1.40948	1.411416667	2.423946667	1.44475	1.224883333	1.760166667
Rgs10	15.32596667	1.196581333	1.060813667	1.960386667	1.381903333	2.295196667	3.45564
Rgs11	1.203433667	0.786174667	3.000453333	1.579272	2.98536	3.83104	9.974963333
Rgs16	31.31353333	12.81036667	4.19779	4.800853333	2.604063333	2.04311	8.85187
Rgs19	67.58373333	31.3655	27.71816667	25.61643333	34.24463333	44.32246667	32.88373333
Rgs2	5.759596667	17.11413333	8.526	16.8137	7.52056	3.856983333	1.634033667
Rgs5	4.246706667	1.501383333	0.0301137	0.156731333	0.0381391	0.019219433	0.749762667
Rgs6	0.762149	1.72162	3.35499	4.124676667	0.955541333	0.521285333	0.109234
Rgs8	0.163883967	5.86689	2.47657	3.752416667	0.464289667	0.357260667	1.6676
Rhbdd1	19.17386667	5.514566667	4.32339	4.629546667	4.88557	7.37542	9.85198
Rhbdf1	42.8232	13.93956667	17.87473333	16.66043333	17.9911	19.70483333	7.56683
Rhbdf2	3.111973333	5.795143333	9.289296667	7.603266667	9.176396667	13.6485	15.31483333
Rhbg	0.0	0.0	0.655754333	2.51301	11.71773333	6.43957	0.707948667
Rheb	182.4903333	114.9303333	102.3286667	113.3343333	98.7848	114.4113333	100.5829333
Rhebl1	3.60701	9.804673333	15.22573333	15.91553333	18.66896667	25.17646667	27.28916667
Rhob	108.6546667	13.14083333	9.508486667	16.59226667	23.95456667	17.84753333	15.59453333
Rhoc	504.0896667	33.66203333	27.516	24.42606667	33.9826	60.71723333	32.30066667
Rhod	307.5508333	22.77586667	20.24033333	18.897	18.43353333	19.4173	7.232796667
Rhog	60.96196667	28.95153333	16.1943	19.36946667	15.30543333	14.80676667	12.3245
Rhoj	49.88096667	2.662633333	0.839454	1.283107333	0.518309333	0.500675	1.156672667
Rhot1	29.87526667	27.75153333	28.2448	30.16836667	35.07346667	36.4585	37.71703333
Rhot2	28.68736667	46.41113333	48.39236667	40.57723333	38.4636	33.87683333	35.7551
Rhou	16.6407	32.8942	21.5739	26.51486667	19.3858	18.3046	7.729506667
Rhox13	0.0	0.0	0.0441	0.0	0.0	0.552621	9.075756667
Rhox2a	0.0	0.0	0.0	0.0	0.0	0.0	10.91031
Rhox5	0.902352	0.962907667	1.681353333	4.165506667	9.274393333	59.2055	338.2656667
Rhox6	0.0	0.0	0.183144333	3.062193333	2.718453333	5.905196667	10.08186667
Rhpn2	0.194719333	0.722859667	4.222776667	9.197486667	15.50086667	10.73463333	8.274646667
Ric8b	9.342813333	12.45043333	12.6949	10.95578333	12.9195	13.67696667	10.5572
Rictor	15.5955	6.041026667	6.774246667	5.8111	6.44353	6.309423333	10.86096667
Rif1	5.348916667	28.87043333	41.5137	34.24266667	31.72173333	38.34443333	75.5693
Rilpl1	16.32173333	12.87543333	11.66666667	14.3839	20.056	15.4556	5.75038
Rimklb	0.108308667	0.110166667	0.529716667	1.599476333	5.322093333	7.434136667	39.78973333
Rims2	0.708843333	4.356426667	6.339866667	4.981376667	4.885053333	5.00885	5.2445
Rims3	0.0828406	0.541387	0.692974	0.34417	1.197465333	1.960916667	6.278393333
Rin1	34.08753333	6.722966667	3.03383	2.525386667	1.089676667	3.1091	2.20371
Rin2	10.68736667	4.342546667	6.591986667	2.48536	3.458046667	2.724516667	5.07242
Rin3	8.287433333	3.05525	1.69126	2.960976667	3.188876667	3.64095	1.66666
Ring1	11.52834333	9.566376667	9.365816667	7.481223333	8.12352	8.102143333	6.292973333
Rinl	0.211143667	0.348985667	0.312648	0.391379	1.777566667	3.694653333	5.751533333
Rint1	11.58033333	8.679273333	11.2889	24.00887	9.362813333	9.8123	13.68881333
Riok1	18.2889	19.28453333	17.17666667	18.98963333	14.81073333	13.7281	16.59346667
Riok2	17.98063333	23.31923333	26.13106667	28.7971	23.1919	21.91866667	31.81933333
Ripk1	24.13216667	12.26763333	8.251953333	9.184763333	7.107686667	4.530573333	3.892533333
Ripk3	64.3093	13.39226667	8.92972	4.741223333	13.16676667	12.45823333	7.847866667
Ripk4	0.944552333	0.941183	10.69266667	15.08143333	15.6064	12.41733333	6.91614
Rlf	12.1701	13.41763333	14.79973333	14.18113333	14.26773333	14.54796667	23.04013333
Rlim	24.70656667	31.31936667	33.06473333	31.05466667	26.32413333	28.30573333	41.3449
Rmnd1	12.46133333	17.25803333	24.876	24.66023333	28.87783333	24.40853333	27.12183333
Rnase4	90.6314	26.15566667	20.869	14.96463333	15.53656667	17.8211	5.22092
Rnaseh1	10.15636667	13.038	13.67076667	15.78436667	16.7413	15.99126667	13.61426667
Rnaseh2a	62.354	172.1136667	161.2846667	153.691	147.478	167.3213333	120.3423333
Rnaseh2b	19.66606667	31.552	27.28633333	42.91006667	35.61206667	39.90156667	59.4475
Rnaseh2c	86.5168	175.47	138.9853333	140.641	106.2787667	119.2321667	51.41673333
Rnaset2a	5.39476	1.711296667	1.036061667	1.316337333	2.472983333	2.7338	1.89973
Rnd1	15.76256667	2.787486667	2.43736	4.949243333	1.245765333	2.030043333	1.755086667
Rnd2	8.906716667	49.60896667	46.77776667	67.40256667	81.9756	58.81613333	13.81666667
Rnd3	86.70716667	12.34506667	9.17663	12.4062	12.48136667	16.91043333	8.5859
Rnf103	17.6398	9.58225	8.327696667	6.53134	5.46649	4.653636667	4.06339
Rnf11	103.1640667	20.20846667	21.0153	18.34636667	16.76373333	16.74953333	18.9775
Rnf112	0.0	0.257169	1.343696667	1.699696667	3.17508	2.275093333	0.360478667
Rnf113a2	11.71686667	12.73493333	13.72493333	14.37543333	14.70043333	15.2066	11.46603333
Rnf115	21.51596667	22.8414	20.42906667	23.99676667	26.72913333	26.52693333	25.28763333
Rnf121	25.25836667	16.61273333	17.73826667	17.77926667	19.32916667	18.40093333	16.53483333
Rnf123	22.81803333	23.75766667	27.00183333	28.76463333	24.16466667	23.62306667	14.3617
Rnf125	0.974949333	5.81721	4.14706	2.907746667	2.904163333	3.34961	6.559503333
Rnf126	42.07273333	40.44706667	37.46826667	46.6904	42.73923333	40.1263	39.8401
Rnf128	18.82003333	17.0944	6.262826667	3.679683333	2.27144	4.07986	8.72379
Rnf13	39.63243333	44.82316667	52.92026667	46.92863333	23.82313333	24.5392	9.203796667
Rnf130	19.73516667	12.965	14.22723333	15.09653333	10.35016667	9.99756	28.46763333
Rnf138	7.97233	15.5002	16.7603	17.74586667	17.95446667	18.98136667	24.51256667
Rnf144a	0.968099	4.531716667	11.28903333	9.070036667	10.36566667	6.02911	2.445446667
Rnf165	0.164178	0.629427333	0.768463667	1.58023	2.680876667	3.37539	1.780123333
Rnf166	25.03096667	11.94286667	10.47437	9.131466667	10.23619	9.797006667	10.90458667
Rnf167	8.58297	17.15313333	19.2151	24.30446667	26.55556667	21.99066667	65.46923333
Rnf168	9.719483333	17.4904	15.82476667	13.9378	13.02503333	13.60603333	15.81796667
Rnf169	7.28392	13.52886667	18.1711	13.93593333	12.7622	12.97666667	9.34519
Rnf17	0.512058	0.642319	1.051333333	0.659857667	1.190612333	4.10406	25.20363333
Rnf181	81.3804	59.24803333	62.56853333	55.16943333	63.50563333	85.3783	61.09606667
Rnf185	22.40233333	12.3484	12.60816667	12.58796667	13.0635	12.02566667	20.48286667
Rnf2	27.7183	38.1973	39.86463333	36.94833333	35.6539	41.8301	69.87056667
Rnf20	37.71283333	26.3337	32.18773333	29.3571	27.25643333	21.18526667	27.7804
Rnf215	18.5872	7.762906667	8.1036	7.3849	8.921876667	8.263486667	6.0698
Rnf216	13.33463333	16.26143333	14.75076667	15.18233333	14.03133333	12.81293333	12.5119
Rnf217	13.64123333	9.300766667	9.03622	11.44496667	6.289076667	4.48383	4.225213333
Rnf219	5.697023333	14.38976667	11.2034	11.05776667	10.8185	9.080636667	6.98192
Rnf220	37.58676667	96.02283333	105.1492667	141.0416667	156.239	152.297	135.749
Rnf26	22.18643333	24.80343333	21.38156667	18.45133333	15.26586667	19.08883333	14.00003333
Rnf31	12.10844333	12.24996	19.34206667	14.83446667	18.5566	18.06716667	28.41813333
Rnf44	29.85056667	36.53723333	43.64503333	49.6788	58.4393	56.9327	83.4661
Rnf5	28.25183333	27.90963333	29.81246667	29.62823333	31.72263333	37.09246667	19.92516667
Rnf7	93.528	88.9068	73.6965	95.14823333	78.60526667	94.27346667	90.3981
Rnft1	59.3946	18.99126667	18.23346667	17.24073333	15.0139	16.24883333	22.44173333
Rngtt	11.85873333	18.25536667	21.79226667	21.769	21.81783333	20.1056	14.52943333
Rnmt	32.7417	50.7891	61.4776	66.45776667	75.0767	76.9856	85.711
Rnmtl1	6.09373	12.26416667	12.19322333	12.93503333	18.1423	13.9863	14.88413333
Rnpc3	15.1584	14.77396667	15.0325	19.64766667	14.66006667	13.74006667	16.73706667
Rnpep	42.41223333	28.947	25.94716667	23.57906667	21.4157	26.3918	41.2992
Rnpepl1	27.4966	33.0093	32.93353333	22.1022	20.82563333	24.8125	15.1946
Rnps1	8.215236667	23.19883333	26.38483333	24.8509	28.73806667	30.02136667	28.132
Robo1	8.94509	3.752553333	4.180583333	3.393996667	2.99207	2.79215	5.006236667
Rock1	21.7377	14.0359	15.89593333	12.5686	10.10566	11.2955	16.50576667
Rock2	87.85743333	52.05086667	51.62943333	30.17323333	19.25166667	20.04803333	19.46553333
Rod1	19.16966667	28.28116667	33.04243333	33.8737	20.6607	19.37946667	30.2252
Romo1	273.9063333	252.342	188.716	203.8616667	192.0203333	176.2646667	108.2923333
Ror1	2.580046667	0.126968333	0.052322133	0.076711133	0.208758667	0.066582033	2.150926667
Ror2	7.553246667	5.183873333	4.889796667	3.82302	4.717486667	5.298223333	9.92615
Rp2h	9.24436	5.344296667	5.538443333	3.892293333	5.840223333	5.572326667	12.57193333
Rpa1	75.16406667	121.8496667	100.7215333	110.1376667	116.9263333	120.6776667	198.2173333
Rpa2	15.96463333	63.17136667	58.7312	65.73473333	53.67433333	52.38293333	68.21226667
Rpa3	31.5581	59.58143333	55.71163333	60.86403333	64.2369	61.49826667	63.5629
Rpain	20.8078	22.31093333	19.95153333	25.91633333	40.26176667	40.74093333	44.14063333
Rpap1	6.88044	17.1417	17.05393333	15.79923333	19.4473	23.23026667	37.80563333
Rpap2	12.8803	14.27743333	17.7221	20.6582	21.88616667	21.94323333	21.30203333
Rpap3	14.11333333	24.4372	24.93776667	26.03416667	29.92876667	31.075	29.91146667
Rpf1	22.34466667	38.8707	36.69326667	57.85296667	50.169	51.56086667	51.29816667
Rpf2	20.14556667	37.8103	35.5141	42.21826667	40.02106667	36.0434	38.22946667
Rpgr	1.725393333	4.38458	6.254976667	4.895446667	5.882586667	5.683566667	9.360826667
Rpgrip1	1.594285167	0.764983667	1.35942	2.12576	5.05944	3.891836667	2.84799
Rpia	10.56541667	19.9512	17.89263333	18.77843333	15.96186667	15.01703333	6.962516667
Rpl10	69.42633333	83.93856667	86.2999	93.46346667	86.50206667	76.80683333	71.59556667
Rpl10a	83.20656667	99.99646667	102.8436667	120.1073333	93.35373333	76.87713333	83.28493333
Rpl11	18.60316667	28.67033333	23.73573333	33.45383333	28.43023333	24.17236667	26.5587
Rpl12	66.78606667	99.375	110.519	111.4653333	99.05893333	115.5326667	81.07973333
Rpl13	76.6065	98.5737	87.48916667	93.01816667	80.15206667	82.63393333	73.4422
Rpl13a	10338.25667	11342.73333	9120.63	9130.143333	8227.656667	9929.18	7431.96
Rpl14	400.361	500.67	443.7216667	559.2513333	484.2593333	492.3166667	447.7286667
Rpl15	69.8186	87.46963333	70.86033333	76.81146667	65.862	62.24846667	51.36286667
Rpl18	2041.98	3065.77	2588.073333	2605.366667	2432.17	2641.61	2154.773333
Rpl18a	400.6823333	556.6923333	477.9453333	467.6473333	426.917	447.5093333	321.46
Rpl19	491.507	626.088	513.9043333	564.0736667	648.6033333	738.1176667	649.6253333
Rpl21	519.9903333	598.3316667	580.6813333	599.4943333	540.2623333	569.8826667	518.6113333
Rpl22	1159.37	1536.02	1394.93	1376.923333	1315.88	1554.936667	1319.433333
Rpl23	1879.633333	2414.733333	2177.2	2351.646667	2537.836667	2890.236667	2367.036667
Rpl23a	3.80604	4.50803	3.03165	5.72222	6.602403333	6.95182	3.96029
Rpl24	665.801	769.276	715.8066667	811.4386667	658.9996667	679.6546667	534.857
Rpl26	1431.753333	1931.206667	1776.68	1788.873333	2010.386667	2133.633333	2091.563333
Rpl27	47.05566667	62.5583	55.31513333	82.94066667	89.61383333	85.595	76.69483333
Rpl28	16.62766667	20.27486667	21.94673333	35.1894	31.5396	28.48283333	24.29993333
Rpl3	160.1106667	258.873	240.65	224.745	237.4916667	235.223	191.0856667
Rpl30	703.2563333	853.7666667	688.3513333	743.7006667	704.6943333	829.3793333	496.257
Rpl31	32.3619	47.29253333	37.41773333	42.5244	33.7691	33.53206667	33.54653333
Rpl32	2673.176667	3686.793333	3132.09	3191.636667	2945.883333	3345.883333	2489.54
Rpl34	596.1883333	719.199	623.7656667	638.2383333	559.1913333	603.4246667	476.5366667
Rpl35	596.2573333	742.971	601.2086667	592.346	558.067	588.4863333	424.667
Rpl36	645.0056667	1091.316667	859.174	850.8136667	828.6946667	949.0203333	641.2963333
Rpl37a	975.3543333	1094.17	976.621	1043.563	900.473	896.0346667	962.6703333
Rpl38	25.84096667	36.71876667	22.47123333	31.58176667	39.09593333	48.41096667	46.12666667
Rpl39l	11.46763333	4.754916667	1.857686667	2.909616667	0.542176	4.537576667	18.2809
Rpl4	1753.916667	2850.606667	2548.056667	2374.15	2284.953333	2600.113333	2342.413333
Rpl41	3647.6	4233.84	3296.223333	3333.38	3311.956667	3352.383333	2493.173333
Rpl5	23.0484	31.52106667	43.23243333	43.1335	36.9313	27.8082	27.2985
Rpl6	970.1303333	1430.36	1216.103333	1259.266667	1144.636667	1166.873333	1073.393333
Rpl7	1906.743333	3137.563333	2828.58	2963.48	2466.21	2603.483333	3266.296667
Rpl7a	349.303	535.2136667	443.6143333	483.659	441.3426667	419.6046667	395.8566667
Rpl7l1	61.70936667	88.1147	77.48863333	78.2074	68.23636667	65.8474	73.52323333
Rpl8	1690.66	2395.31	2195.263333	2286.566667	2313.713333	2524.1	2054.683333
Rpl9	173.6726667	225.9533333	223.79	211.9066667	198.3603333	206.0506667	175.031
Rplp0	2313.06	3061.846667	2630.536667	2805.996667	2487.8	2554.426667	2099.35
Rplp2	1437.676667	1971.026667	1456.31	1584.916667	1380.886667	1629.66	1184.35
Rpn1	121.9463333	80.53836667	87.57673333	95.4435	92.5877	85.51666667	74.96113333
Rpp14	9.702446667	15.3583	13.93993333	20.71473333	17.46273333	15.00053333	11.71806667
Rpp21	32.0331	26.55463333	25.09393333	30.1441	29.70916667	32.10436667	27.6193
Rpp25	0.192487	3.095173333	5.376	7.931203333	8.197003333	14.1926	18.27216667
Rpp30	19.10116667	31.09523333	29.09306667	34.37746667	31.7516	33.03423333	27.70746667
Rpp40	13.02170667	32.28136667	40.99736667	41.1014	40.9639	49.57136667	48.49823333
Rprd1b	14.87773333	21.97513333	20.981	23.94993333	15.7356	16.4278	16.40113333
Rprd2	5.467896667	7.66149	8.02503	6.978096667	6.407806667	5.197096667	7.894436667
Rprm	10.02491	3.391216667	2.629846667	2.54526	2.335553333	2.41931	2.527323333
Rps10	501.0323333	674.5036667	551.8893333	524.4576667	476.7236667	512.4763333	412.136
Rps11	2070.326667	2512.863333	2128.473333	2427.36	1968.486667	2140.276667	1877.906667
Rps12	3.565633333	7.15423	4.46693	7.831663333	5.28413	5.444566667	4.15278
Rps14	1908.726667	2771.196667	2560.346667	2324.273333	2293.38	2433.836667	1936.33
Rps15	2573.113333	3790.133333	3265.326667	3248.836667	2930.286667	3163.523333	2292.68
Rps15a	5715.253333	7200.476667	5994.066667	5791.886667	5009.67	5686.11	4478.796667
Rps17	1146.996667	1704.946667	1421.953333	1465.053333	1329.963333	1459.063333	1034.616667
Rps18	2031.86	2928.3	2776.8	2546.33	2402.98	2528.603333	2043.866667
Rps19	668.2346667	831.8056667	769.9406667	744.0076667	605.9916667	696.8836667	553.3746667
Rps19bp1	43.85143333	42.63593333	33.14263333	46.48616667	44.9399	50.8395	38.7158
Rps2	299.551	325.252	209.1256667	216.269	214.822	277.1096667	207.065
Rps20	2232.086667	2797.743333	2547.206667	2628.816667	2285.453333	2632.5	1918.72
Rps21	2312.06	3184.006667	2489.086667	2640.9	2110.446667	2758.276667	1546.703333
Rps23	202.653	254.3293333	239.6313333	232.769	233.7166667	243.893	201.2823333
Rps24	1522.68	1984.32	1960.923333	1999.816667	1710.98	2033.703333	1402.076667
Rps25	402.95	612.2833333	510.8483333	512.03	467.299	525.5923333	348.6843333
Rps26	1455.75	1896.116667	1666.15	1873.66	1692.913333	1642.453333	1497.056667
Rps27a	142.5153333	214.7796667	162.8493333	179.565	215.036	245.4053333	232.041
Rps27l	1003.387	1214.083333	956.1386667	995.22	770.835	880.457	577.543
Rps28	724.5233333	830.0836667	778.4316667	796.7843333	719.8043333	760.113	615.9596667
