Arhgap23,Arhgap23
Gm14230,Gm14230
Pdgfd,Pdgfd
Ndfip1,Ndfip1
Pwwp2b,Pwwp2b
Zfp521,Zfp521
Lama3,Lama3
Cspg4,Cspg4
Ext2,Ext2
Ptrf,Ptrf
Elavl2,Elavl2
Iffo2,Iffo2
Mtap7d2,Mtap7d2
Parp3,Parp3
Amot,Amot
Bub1b,Bub1b
Cstb,Cstb
Ftl1,Ftl1
Taf1b,Taf1b
Lig1,Lig1
Mis18bp1,Mis18bp1
Amotl1,Amotl1
Gpx3,Gpx3
Ttf2,Ttf2
Etl4,Etl4
Emc7,Emc7
Gdf15,Gdf15
Ptov1,Ptov1
Copb1,Copb1
Abca5,Abca5
Gpr124,Gpr124
Thsd1,Thsd1
Emc3,Emc3
1190007I07Rik,1190007I07Rik
Pim2,Pim2
Slc35a2,Slc35a2
Gnb2,Gnb2
Pcolce,Pcolce
Sbno2,Sbno2
Ostm1,Ostm1
Adam15,Adam15
Zbtb7b,Zbtb7b
Gba,Gba
Scamp3,Scamp3
Oip5,Oip5
Pxdn,Pxdn
Phldb2,Phldb2
Chst14,Chst14
5430417L22Rik,5430417L22Rik
Irf6,Irf6
Tars2,Tars2
Sbk1,Sbk1
Aqp1,Aqp1
Tfam,Tfam
Zfp184,Zfp184
Syt14,Syt14
Epb4.1,Epb4.1
Ptpru,Ptpru
Suv420h2,Suv420h2
Gorab,Gorab
Lgals1,Lgals1
Pdxp,Pdxp
Hist1h2bc,Hist1h2bc
Asf1a,Asf1a
Perp,Perp
Hs6st2,Hs6st2
Aim2,Aim2
Pld2,Pld2
Ptms,Ptms
Zeb2,Zeb2
Gsn,Gsn
Spata5l1,Spata5l1
Ikzf2,Ikzf2
Ttyh2,Ttyh2
Spnb1,Spnb1
Sav1,Sav1
Syde1,Syde1
Prkaca,Prkaca
Trp53bp1,Trp53bp1
Bcat2,Bcat2
Nucb1,Nucb1
Brd8,Brd8
Col5a1,Col5a1
Mertk,Mertk
Gm15487,Gm15487
Zfp799,Zfp799
Gyg,Gyg
Arhgap32,Arhgap32
Etaa1,Etaa1
Rfx3,Rfx3
Arhgef26,Arhgef26
Acaa2,Acaa2
Peo1,Peo1
Slc25a27,Slc25a27
Ccdc68,Ccdc68
2810403D21Rik,2810403D21Rik
Uhrf1bp1l,Uhrf1bp1l
Chpf,Chpf
Kif18a,Kif18a
Fstl3,Fstl3
Msi1,Msi1
Ryr1,Ryr1
Fbxo17,Fbxo17
Rpap1,Rpap1
2610203C20Rik,2610203C20Rik
Irx1,Irx1
Slc4a4,Slc4a4
Homer3,Homer3
Sqrdl,Sqrdl
Slc30a4,Slc30a4
Sh3rf1,Sh3rf1
Mfap3l,Mfap3l
Nacc2,Nacc2
Gpsm1,Gpsm1
Ptpn11,Ptpn11
Uchl1,Uchl1
Lzts2,Lzts2
Tmcc2,Tmcc2
Rabl5,Rabl5
Kifc5b,Kifc5b
Als2cl,Als2cl
A830007P12Rik,A830007P12Rik
Mbp,Mbp
Ccdc126,Ccdc126
Frat2,Frat2
Dnaja4,Dnaja4
Cep170,Cep170
