TF,Gene,Confidence
Thap1,Blzf1,High
Thap1,Bsdc1,High
Thap1,Bub3,High
Thap1,C16Orf52,High
Thap1,Ccnyl1,High
Thap1,Cdk5R1,High
Thap1,Cdkn2Aip,High
Thap1,Cenpbd1P1,High
Thap1,Cfap206,High
Thap1,Chrm4,High
Thap1,Copz2,High
Thap1,Cpeb1-As1,High
Thap1,Ctcf,High
Thap1,Dennd2D,High
Thap1,Dpp9,High
Thap1,Dtymk,High
Thap1,E2F5,High
Thap1,Eif2Ak3,High
Thap1,Eif4E,High
Thap1,Elk4,High
Thap1,Elmod1,High
Thap1,Enpp7P13,High
Thap1,Ercc4,High
Thap1,Evx2,High
Thap1,Fam120A,High
Thap1,Fam168A,High
Thap1,Fam3C,High
Thap1,Fance,High
Thap1,Fastk,High
Thap1,Fgf16,High
Thap1,Flrt3,High
Thap1,Gas2L3,High
Thap1,Gemin6,High
Thap1,Gemin7,High
Thap1,Gfpt1,High
Thap1,Gsttp1,High
Thap1,Gtf2H1,High
Thap1,Hpn-As1,High
Thap1,Hs6St2,High
Thap1,Ints4P2,High
Thap1,Iqsec3,High
Thap1,Kansl2,High
Thap1,Kidins220,High
Thap1,Klhl15,High
Thap1,Kmt2C,High
Thap1,Larp1B,High
Thap1,Lasp1,High
Thap1,Lat2,High
Thap1,Lats1,High
Thap1,Lbr,High
Thap1,Lhx8,High
Thap1,Linc00094,High
Thap1,Linc01004,High
Thap1,Lpin1,High
Thap1,Mafa-As1,High
Thap1,Mbp,High
Thap1,Mettl21A,High
Thap1,Mga,High
Thap1,Mir200B,High
Thap1,Mir31Hg,High
Thap1,Mir548J,High
Thap1,Mmgt1,High
Thap1,Morc2,High
Thap1,Mtfr1,High
Thap1,Myb,High
Thap1,Nbpf20,High
Thap1,Ncoa5,High
Thap1,Neil2,High
Thap1,Ngef,High
Thap1,Nmi,High
Thap1,Notch2Nl,High
Thap1,Nr2E1,High
Thap1,Nufip2,High
Thap1,Olfm3,High
Thap1,Osbpl8,High
Thap1,Pabpc5-As1,High
Thap1,Papss2,High
Thap1,Pcdhac1,High
Thap1,Pcnp,High
Thap1,Pdgfc,High
Thap1,Plekha1,High
Thap1,Plekhf2,High
Thap1,Pls3,High
Thap1,Pnrc2,High
Thap1,Ppil1,High
Thap1,Ppp4R2,High
Thap1,Prkxp1,High
Thap1,Proz,High
Thap1,Pwwp2B,High
Thap1,Pxdc1,High
Thap1,Qki,High
Thap1,Rab3Gap1,High
Thap1,Rad9A,High
Thap1,Rassf8,High
Thap1,Rchy1,High
Thap1,Rest,High
Thap1,Rnf220,High
Thap1,Rpl13Ap3,High
Thap1,Senp2,High
Thap1,Sh2D4B,High
Thap1,Slc12A8,High
Thap1,Slc38A3,High
Thap1,Smtnl2,High
Thap1,Socs6,High
Thap1,Sp1,High
Thap1,Ssu72,High
Thap1,St3Gal2,High
Thap1,St8Sia3,High
Thap1,Ston2,High
Thap1,Taok1,High
Thap1,Tbl1Xr1,High
Thap1,Tmcc1,High
Thap1,Tmem138,High
Thap1,Tmem151A,High
Thap1,Tpd52L2,High
Thap1,Trnt1,High
Thap1,Tspan1,High
Thap1,Ttll11,High
Thap1,Ttll7,High
Thap1,Ube2W,High
Thap1,Ugdh,High
Thap1,Uncx,High
Thap1,Vangl1,High
Thap1,Wasf3,High
Thap1,Wdr20,High
Thap1,Xpo1,High
Thap1,Ythdf1,High
Thap1,Ywhag,High
Thap1,Yy1,High
Thap1,Yy2,High
Thap1,Zbtb38,High
Thap1,Zic2,High
Thap1,Znf217,High
Thap1,Znf485,High
Thap1,Znf492,High
Thap1,Znf570,High
Thap1,Znf672,High
Thap1,Btbd7,High
Thap1,Fbxl17,High
Thap1,Il2,High
Thap1,Nlk,High
Thap1,Prrc1,High
Thap1,Rif1,High
Thap1,Scoc,High
Thap1,Slc39A7,High
Thap1,Snx13,High
Thap1,Unc119B,High
Thap1,Wasl,High
Thap1,Zfyve26,High
Thap1,Atf1,High
Thap1,Cnot6,High
Thap1,Sall4,High
Thap1,Tgfbr1,High
Thap11,Cdk5,High
Thap11,Cnpy4,High
Thap11,Cox14,High
Thap11,Ctu1,High
Thap11,Foxo4,High
Thap11,Gid4,High
Thap11,Kctd21,High
Thap11,Mpi,High
Thap11,Mrps26,High
Thap11,Pnpla6,High
Thap11,Rnaseh2C,High
Thap11,Tarbp2,High
Thap11,Thap11,High
Thap11,Tmem115,High
Thap11,Znf32,High
Thap11,Foxa3,High
Thap11,Gemin6,High
Thap11,Ahcy,High
Thap11,Cdc42Ep4,High
Thap11,Dffa,High
Thap11,Fam168A,High
Thap11,Fam189B,High
Thap11,Fbxl19,High
Thap11,Hirip3,High
Thap11,Irf2Bp1,High
Thap11,Jtb,High
Thap11,Kbtbd6,High
Thap11,Klhdc3,High
Thap11,Lrfn3,High
Thap11,Madd,High
Thap11,Mon1A,High
Thap11,Mrpl34,High
Thap11,Myl6B,High
Thap11,Phf23,High
Thap11,Shisa4,High
Thap11,Slc48A1,High
Thap11,Tmem186,High
Thap11,Tmem261,High
Thap11,Ube2H,High
Thap11,Ubqln4,High
Thap11,Wdtc1,High
Thap11,Zdhhc16,High
Thap11,Zscan22,High
Thap11,Atg4C,High
Thap11,Ccdc117,High
Thap11,Cnot4,High
Thap11,Fcgbp,High
Thap11,Gabarapl3,High
Thap11,Gpank1,High
Thap11,Ndufa3,High
Thap11,Ndufb2-As1,High
Thap11,Ptdss2,High
Thap11,Ptov1,High
Thap11,Rdh10,High
Thap11,Sgf29,High
Thap11,Sirt2,High
Thap11,Sufu,High
Thap11,Ubac1,High
Thap11,Wnt8B,High
Thap11,Znf436,High
Thap11,Pmm1,High
Thap11,Taf8,High
Thap11,Lman2L,High
Thap11,Tusc2,High
Thap11,C19Orf68,High
Thap11,Abcc5,High
Thap11,Acad8,High
Thap11,Actr1A,High
Thap11,Actr6,High
Thap11,Adat3,High
Thap11,Ado,High
Thap11,Agap3,High
Thap11,Ahcyl2,High
Thap11,Ahsa1,High
Thap11,Ankrd52,High
Thap11,Ap2M1,High
Thap11,Ap2S1,High
Thap11,Apba3,High
Thap11,Aph1A,High
Thap11,Arl6,High
Thap11,Aup1,High
Thap11,Babam1,High
Thap11,Bckdk,High
Thap11,Bet1,High
Thap11,Bod1,High
Thap11,Bola1,High
Thap11,Btrc,High
Thap11,C10Orf76,High
Thap11,C11Orf74,High
Thap11,C12Orf29,High
Thap11,C2Orf42,High
Thap11,C4Orf46,High
Thap11,Cadm4,High
Thap11,Cant1,High
Thap11,Cbx1,High
Thap11,Cc2D1A,High
Thap11,Ccdc126,High
Thap11,Cdc26,High
Thap11,Cdip1,High
Thap11,Cenpbd1P1,High
Thap11,Cep97,High
Thap11,Cfdp1,High
Thap11,Chchd4,High
Thap11,Ciz1,High
Thap11,Clpp,High
Thap11,Cnih4,High
Thap11,Coa3,High
Thap11,Crebl2,High
Thap11,Ctns,High
Thap11,Cyb561A3,High
Thap11,Dcakd,High
Thap11,Dda1,High
Thap11,Desi2,High
Thap11,Dexi,High
Thap11,Dnajb2,High
Thap11,Dnajc12,High
Thap11,Drc7,High
Thap11,Dym,High
Thap11,Eef2K,High
Thap11,Elp6,High
Thap11,Eri3,High
Thap11,Exoc4,High
Thap11,Fam222A,High
Thap11,Fam234A,High
Thap11,Fam46D,High
Thap11,Fam96A,High
Thap11,Fancg,High
Thap11,Fem1A,High
Thap11,Fkbp1B,High
Thap11,Fkbp4,High
Thap11,Ftl,High
Thap11,Fuk,High
Thap11,Gatb,High
Thap11,Gats,High
Thap11,Git1,High
Thap11,Grid2Ip,High
Thap11,Grk4,High
Thap11,Gsk3A,High
Thap11,Gtf2Ip1,High
Thap11,Gtf2Ip4,High
Thap11,Hdgf,High
Thap11,Hexim1,High
Thap11,Hscb,High
Thap11,Htra2,High
Thap11,Inppl1,High
Thap11,Invs,High
Thap11,Ipo13,High
Thap11,Isoc2,High
Thap11,Kbtbd7,High
Thap11,Kcnc3,High
Thap11,Kdelc1,High
Thap11,Lamtor2,High
Thap11,Lasp1,High
Thap11,Linc00863,High
Thap11,Linc00869,High
Thap11,Linc00921,High
Thap11,Linc01173,High
Thap11,Linc01262,High
Thap11,Linc01455,High
Thap11,Llgl1,High
Thap11,Lmtk3,High
Thap11,Lpin1,High
Thap11,Lrwd1,High
Thap11,Lsm10,High
Thap11,Lta4H,High
Thap11,Lyrm1,High
Thap11,Lztr1,High
Thap11,Maf1,High
Thap11,Max,High
Thap11,Mcrip2,High
Thap11,Mea1,High
Thap11,Med11,High
Thap11,Men1,High
Thap11,Mepce,High
Thap11,Mfsd11,High
Thap11,Mir9-3Hg,High
Thap11,Mis12,High
Thap11,Mitf,High
Thap11,Mmachc,High
Thap11,Mrpl11,High
Thap11,Mrpl33,High
Thap11,Mxi1,High
Thap11,Ncoa5,High
Thap11,Ndufb10,High
Thap11,Ndufb2,High
Thap11,Nmt1,High
Thap11,Nudt16P1,High
Thap11,Nutm2B-As1,High
Thap11,Pde6D,High
Thap11,Phf13,High
Thap11,Pnkd,High
Thap11,Pptc7,High
Thap11,Prcc,High
Thap11,Prkcz,High
Thap11,Purg,High
Thap11,Rab5B,High
Thap11,Rabac1,High
Thap11,Rdh14,High
Thap11,Rpp21,High
Thap11,Scaf1,High
Thap11,Scamp4,High
Thap11,Scrib,High
Thap11,Sh3Bgrl2,High
Thap11,Sipa1L3,High
Thap11,Sirt4,High
Thap11,Slc25A19,High
Thap11,Slc38A10,High
Thap11,Smap2,High
Thap11,Smim13,High
Thap11,Snapin,High
Thap11,Snrpa,High
Thap11,Snx1,High
Thap11,Snx11,High
Thap11,Snx16,High
Thap11,Snx27,High
Thap11,Snx3,High
Thap11,Spast,High
Thap11,Spty2D1-As1,High
Thap11,St20,High
Thap11,St3Gal2,High
Thap11,Stard3Nl,High
Thap11,Stau1,High
Thap11,Sugp1,High
Thap11,Synj2Bp,High
Thap11,Tceanc2,High
Thap11,Terf2,High
Thap11,Tfap4,High
Thap11,Tfeb,High
Thap11,Tfpt,High
Thap11,Thap2,High
Thap11,Thap8,High
Thap11,Thyn1,High
Thap11,Timm13,High
Thap11,Tmem102,High
Thap11,Tmem109,High
Thap11,Tmem11,High
Thap11,Tmem150B,High
Thap11,Tmem161A,High
Thap11,Tmem245,High
Thap11,Tor1Aip2,High
Thap11,Tor2A,High
Thap11,Tp73,High
Thap11,Trmt1L,High
Thap11,Tsacc,High
Thap11,Ttc1,High
Thap11,Ttll9,High
Thap11,Ube2T,High
Thap11,Ube2V1,High
Thap11,Ubl7,High
Thap11,Unc119,High
Thap11,Uqcr10,High
Thap11,Vkorc1,High
Thap11,Vps50,High
Thap11,Wasf1,High
Thap11,Wdcp,High
Thap11,Wrnip1,High
Thap11,Zbtb7A,High
Thap11,Zbtb7B,High
Thap11,Zfhx2,High
Thap11,Zfp3,High
Thap11,Zmat5,High
Thap11,Znf2,High
Thap11,Znf219,High
Thap11,Znf24,High
Thap11,Znf286A,High
Thap11,Znf286B,High
Thap11,Znf354A,High
Thap11,Znf416,High
Thap11,Znf629,High
Thap11,Znf667-As1,High
Thap11,Znf815P,High
Thap11,Znf835,High
Thap11,Zscan2,High
Thap11,Ago1,High
Thap11,Dap,High
Thap11,Dok4,High
Thap11,Drp2,High
Thap11,Dusp14,High
Thap11,Eva1A,High
Thap11,Homez,High
Thap11,Linc00266-1,High
Thap11,Linc00493,High
Thap11,Man2B2,High
Thap11,Slc29A3,High
Thap11,Timm22,High
Thap11,Tspan14,High
Thap11,Vrk3,High
Thap11,Aifm3,High
Thap11,Kctd1,High
Thap11,Tmem160,High
Thra,Bmf,High
Thra,Jade2,High
Thra,Ndrg4,High
Thra,Nr1D1,High
Thra,Prx,High
Thra,Spdef,High
Thra,Adcyap1R1,High
Thra,Adgrl1,High
Thra,Ahnak,High
Thra,Aif1L,High
Thra,Apc2,High
Thra,Aqp4,High
Thra,Atp12A,High
Thra,Bex1,High
Thra,Cacng8,High
Thra,Camkk2,High
Thra,Cdc42Bpg,High
Thra,Celsr2,High
Thra,Clcn4,High
Thra,Cntn2,High
Thra,Crygn,High
Thra,Ctdsp2,High
Thra,Daam2,High
Thra,Dlgap3,High
Thra,Dmrt2,High
Thra,Drd5,High
Thra,Ephb6,High
Thra,Extl1,High
Thra,Fam131B,High
Thra,Fam131C,High
Thra,Fam171A2,High
Thra,Ffar1,High
Thra,Fgfrl1,High
Thra,Foxj1,High
Thra,Gacat2,High
Thra,Gpr20,High
Thra,Helt,High
Thra,Hspa12B,High
Thra,Igfbp5,High
Thra,Igfbp6,High
Thra,Kcnab2,High
Thra,Kcnd2,High
Thra,Kcnj12,High
Thra,Kiaa1522,High
Thra,Kiaa1614,High
Thra,Kif26A,High
Thra,Lgi3,High
Thra,Lhx6,High
Thra,Linc00028,High
Thra,Linc00173,High
Thra,Linc00475,High
Thra,Mag,High
Thra,Map1A,High
Thra,Nanos3,High
Thra,Ncan,High
Thra,Ncs1,High
Thra,Nkd1,High
Thra,Ntrk1,High
Thra,Pitpnm3,High
Thra,Plcd3,High
Thra,Plekhb1,High
Thra,Pou3F3,High
Thra,Ppp1R1B,High
Thra,Prdm11,High
Thra,Prickle2-As3,High
Thra,Prr34,High
Thra,Ptch1,High
Thra,Ptprs,High
Thra,Rgma,High
Thra,Rhbdl3,High
Thra,Rhobtb2,High
Thra,Rims3,High
Thra,Sall2,High
Thra,Scn4A,High
Thra,Sh3Bp2,High
Thra,Slc7A14,High
Thra,Smim10L2A,High
Thra,Thra,High
Thra,Timp3,High
Thra,Tmem151B,High
Thra,Tmem255A,High
Thra,Tmem35A,High
Thra,Tpte2,High
Thra,Tub,High
Thra,Tubb4A,High
Thra,Zbtb7B,High
Thra,Znf423,High
Thra,Agpat3,High
Thra,Apbb1,High
Thra,Bcan,High
Thra,Caskin2,High
Thra,Cbr3,High
Thra,Cd34,High
Thra,Dgkd,High
Thra,Dscr10,High
Thra,Fam3D,High
Thra,Fam90A1,High
Thra,Fbxl16,High
Thra,Glb1L2,High
Thra,Gpihbp1,High
Thra,Gpr146,High
Thra,Gprin2,High
Thra,Hrct1,High
Thra,Kremen1,High
Thra,Lgalsl,High
Thra,Linc00993,High
Thra,Mesp2,High
Thra,Mir3161,High
Thra,Mir6732,High
Thra,Misp,High
Thra,Mxd4,High
Thra,Plec,High
Thra,Pnmt,High
Thra,Rab11Fip4,High
Thra,45538,High
Thra,Slc7A9,High
Thra,Smim24,High
Thra,Srl,High
Thra,St3Gal1,High
Thra,Syce3,High
Thra,Tbc1D3B,High
Thra,Tgm4,High
Thra,Tuba3E,High
Thra,Xylt1,High
Thra,Zc3H12D,High
Thrb,Ahr,High
Thrb,Amot,High
Thrb,Ctxn2,High
Thrb,Elmo1,High
Thrb,Esrrg,High
Thrb,Megf9,High
Thrb,Nr3C1,High
Thrb,Slc4A4,High
Thrb,Sorbs2,High
Tlx2,Clybl-As1,High
Tlx2,Kcnh6,High
Tlx2,Lhx5,High
Tlx2,Tlx2,High
Tlx2,Gsx1,High
Tlx2,Hes3,High
Tlx2,Dmbx1,High
Tlx2,Gbx1,High
Tlx2,Kcna7,High
Tlx2,Kcnq1-As1,High
Tlx2,45355,High
Tlx2,Neurog1,High
Tlx2,Nkx1-1,High
Tlx2,Ush1G,High
Tlx2,Vax1,High
Tlx2,Gsc,High
Tlx2,Hoxa-As3,High
Tlx2,Kcnq1Dn,High
Tlx2,Lbx1-As1,High
Tlx2,Lhx5-As1,High
Tlx2,Lin28B,High
Tlx2,Linc00273,High
Tlx2,Linc01305,High
Tlx2,Linc01571,High
Tlx2,Mafa-As1,High
Tlx2,Onecut3,High
Tlx2,Otp,High
Tlx2,Pla2G2E,High
Tlx2,Ruvbl1-As1,High
Tlx2,Uncx,High
Tlx2,Linc00581,High
Tlx2,Cct8L2,High
Tlx2,Cecr3,High
Tlx2,Hmx1,High
Tlx2,Hoxa6,High
Tlx2,Hrat17,High
Tlx2,Linc01103,High
Tlx2,Linc01574,High
Tlx2,Pabpc5-As1,High
Tlx2,Plppr5,High
Tlx2,Pmchl1,High
Tlx2,Rplp0P2,High
Tlx2,Sh3Gl2,High
Tlx2,Znf750,High
Tlx2,Or10W1,High
Tlx2,Dpf1,High
Tlx2,Foxn1,High
Tlx2,Kcnc1,High
Tlx2,Nkx2-5,High
Tlx2,Rax2,High
Tlx2,Sfta1P,High
Tlx2,Or52N5,High
Tlx2,Bhlhe23,High
Tlx2,Fgf8,High
Tlx2,Mir6088,High
Tlx2,Or6K3,High
Tlx2,Hoxc13,High
Tlx2,Prac2,High
Tlx2,Pth2,High
Tlx2,Vsig8,High
Tlx3,Barhl1,High
Tlx3,Cntn2,High
Tlx3,Fgf3,High
Tlx3,Gjd2,High
Tlx3,Kctd8,High
Tlx3,Linc00554,High
Tlx3,Linc01159,High
Tlx3,Paupar,High
Tlx3,Reep2,High
Tlx3,Snap91,High
Tlx3,Sp9,High
Tlx3,T,High
Tlx3,Uncx,High
Tlx3,Alx3,High
Tlx3,Barhl2,High
Tlx3,Nron,High
Tlx3,Six3,High
Tlx3,Tlx3,High
Tlx3,Ca10,High
Tlx3,Cdh18,High
Tlx3,Elavl3,High
Tlx3,Foxg1,High
Tlx3,Gabra1,High
Tlx3,Gabrg2,High
Tlx3,Gap43,High
Tlx3,Glra3,High
Tlx3,Ins-Igf2,High
Tlx3,Insm1,High
Tlx3,Mir124-2Hg,High
Tlx3,Nhlh2,High
Tlx3,Pax6,High
Tlx3,Pcdh8,High
Tlx3,Rims1,High
Tlx3,Synpr,High
Tlx3,Tagln3,High
Tlx3,Wif1,High
Tp53,Abcc5-As1,High
Tp53,Ces1P1,High
Tp53,Drgx,High
Tp53,Lmo4,High
Tp53,Pars2,High
Tp53,Pigr,High
Tp53,Tmem40,High
Tp53,Znf775,High
Tp53,Adar,High
Tp53,Aldh3A1,High
Tp53,Dnaja3,High
Tp53,Elspbp1,High
Tp53,Ifi35,High
Tp53,Smarcc1,High
Tp53,Steap3,High
Tp53,Tp53,High
Tp53,Unkl,High
Tp63,Abca12,High
Tp63,Sprr4,High
Tp63,Tp63,High
Tp63,Wfdc5,High
Tp63,C1Orf68,High
Tp63,Dsc1,High
Tp63,Kcnip4-It1,High
Tp63,Lce1B,High
Tp63,Lce1C,High
Tp63,Mir7-3,High
Tp63,Serpinb12,High
Tp63,Kbtbd13,High
Tp63,Kcnma1-As3,High
Tp63,Krt2,High
Tp63,Pla2G3,High
Tp63,Ppp1R14C,High
Tp63,Shisa6,High
Tp63,Ssx1,High
Tp63,Brwd1-As1,High
Tp63,Ca6,High
Tp63,Calml3,High
Tp63,Casq1,High
Tp63,Clca2,High
Tp63,Clpsl2,High
Tp63,Col17A1,High
Tp63,Ddc-As1,High
Tp63,Dlx5,High
Tp63,Dpf1,High
Tp63,Dpp6,High
Tp63,Evpl,High
Tp63,Fam183Bp,High
Tp63,Flg,High
Tp63,Fshr,High
Tp63,Hcrtr2,High
Tp63,Hoxa-As3,High
Tp63,Hpse2,High
Tp63,Ikzf3,High
Tp63,Kcnk2,High
Tp63,Linc01122,High
Tp63,Linc01361,High
Tp63,Mcf2,High
Tp63,Mir1-1Hg,High
Tp63,Mir124-2Hg,High
Tp63,Ms4A2,High
Tp63,Pou1F1,High
Tp63,Prr32,High
Tp63,Scgb1D2,High
Tp63,Scn2A,High
Tp63,Sntg1,High
Tp63,Sox11,High
Tp63,Syt16,High
Tp63,Trpc5Os,High
Tp73,Asf1B,High
Tp73,Cdc45,High
Tp73,Cdk1,High
Tp73,Cdt1,High
Tp73,Cstf3-As1,High
Tp73,Dmc1,High
Tp73,E2F1,High
Tp73,E2F8,High
Tp73,Eme1,High
Tp73,Exo1,High
Tp73,Fanci,High
Tp73,Gins1,High
Tp73,Gpr19,High
Tp73,Hells,High
Tp73,Mcm2,High
Tp73,Melk,High
Tp73,Mnd1,High
Tp73,Pkmyt1,High
Tp73,Sulf2,High
Tp73,Tp73,High
Tp73,Uhrf1,High
Tp73,Znf367,High
Tp73,Aspm,High
Tp73,Atad2,High
Tp73,Aurkb,High
Tp73,Cdc25A,High
Tp73,Cdc25C,High
Tp73,Cdca5,High
Tp73,Cenph,High
Tp73,Cenpi,High
Tp73,Clspn,High
Tp73,Diaph3,High
Tp73,Dsn1,High
Tp73,Ercc6L,High
Tp73,Fam72B,High
Tp73,Gins4,High
Tp73,Hmmr,High
Tp73,Mcm10,High
Tp73,Mcm6,High
Tp73,Mcm7,High
Tp73,Orc1,High
Tp73,Paqr4,High
Tp73,Phf19,High
Tp73,Rad54L,High
Tp73,Rdm1,High
Tp73,Rfc3,High
Tp73,Rnaseh2A,High
Tp73,Rrm1,High
Tp73,Sapcd2,High
Tp73,Sgo1,High
Tp73,Stil,High
Tp73,Ttk,High
Tp73,Adcy8,High
Tp73,Ccna2,High
Tp73,Ccne2,High
Tp73,Ccnf,High
Tp73,Dtl,High
Tp73,Kif14,High
Tp73,Kif20A,High
Tp73,Mcm8,High
Tp73,Mybl2,High
Tp73,Npsr1-As1,High
Tp73,Pcna,High
Tp73,Spata31D5P,High
Tp73,Tyms,High
Tppp,Cdk14,High
Tppp,Linc01486,High
Tppp,Prac2,High
Tppp,Rhobtb3,High
Tppp,Zbtb16,High
Trps1,Cdh12,High
Trps1,Klhl14,High
Trps1,Mas1,High
Trps1,Trps1,High
Trps1,Pik3R6,High
Trps1,Cd163L1,High
Trps1,Abcd2,High
Trps1,Kcnc2,High
Trps1,Linc01111,High
Trps1,Linc01139,High
Trps1,Or5A1,High
Twist1,C1Orf195,High
Twist1,Linc00354,High
Twist1,Pou3F1,High
Ubtf,Aaas,High
Ubtf,Abcd4,High
Ubtf,Abi2,High
Ubtf,Acaca,High
Ubtf,Acap3,High
Ubtf,Acot8,High
Ubtf,Acsf3,High
Ubtf,Actr1B,High
Ubtf,Acvr2A,High
Ubtf,Acyp2,High
Ubtf,Add1,High
Ubtf,Ado,High
Ubtf,Agap3,High
Ubtf,Agbl5,High
Ubtf,Agfg2,High
Ubtf,Agps,High
Ubtf,Ahcyl2,High
Ubtf,Ahdc1,High
Ubtf,Ahnak,High
Ubtf,Akap1,High
Ubtf,Aldh3A2,High
Ubtf,Alg10B,High
Ubtf,Alkbh5,High
Ubtf,Amigo1,High
Ubtf,Anapc11,High
Ubtf,Anapc15,High
Ubtf,Ankrd31,High
Ubtf,Anp32A,High
Ubtf,Anp32E,High
Ubtf,Ap1M1,High
Ubtf,Ap5M1,High
Ubtf,Aptx,High
Ubtf,Aqp11,High
Ubtf,Arhgap1,High
Ubtf,Arhgap20,High
Ubtf,Arhgef37,High
Ubtf,Arhgef40,High
Ubtf,Arid1A,High
Ubtf,Arid2,High
Ubtf,Arid3B,High
Ubtf,Arl14Ep,High
Ubtf,Arpin,High
Ubtf,Arsa,High
Ubtf,Arv1,High
Ubtf,Asb16-As1,High
Ubtf,Ascc2,High
Ubtf,Asf1A,High
Ubtf,Ash1L-As1,High
Ubtf,Asic1,High
Ubtf,Asxl2,High
Ubtf,Atf6B,High
Ubtf,Atp2B2,High
Ubtf,Atp7B,High
Ubtf,B3Gnt2,High
Ubtf,Bace1,High
Ubtf,Bag4,High
Ubtf,Baiap2,High
Ubtf,Bambi,High
Ubtf,Baz1B,High
Ubtf,Bbs4,High
Ubtf,Bcan,High
Ubtf,Bcar3,High
Ubtf,Bcas3,High
Ubtf,Bcl7A,High
Ubtf,Bcl9L,High
Ubtf,Birc6,High
Ubtf,Blcap,High
Ubtf,Bloc1S4,High
Ubtf,Bloc1S5,High
Ubtf,Bmpr1A,High
Ubtf,Brd2,High
Ubtf,Brd3,High
Ubtf,Brf2,High
Ubtf,Btrc,High
Ubtf,Bud13,High
Ubtf,C12Orf65,High
Ubtf,C12Orf66,High
Ubtf,C14Orf132,High
Ubtf,C15Orf40,High
Ubtf,C16Orf59,High
Ubtf,C16Orf95,High
Ubtf,C17Orf58,High
Ubtf,C19Orf12,High
Ubtf,C1Orf204,High
Ubtf,C1Orf74,High
Ubtf,C2Orf68,High
Ubtf,C2Orf88,High
Ubtf,C6Orf1,High
Ubtf,C8Orf48,High
Ubtf,C9Orf64,High
Ubtf,C9Orf78,High
Ubtf,Cables2,High
Ubtf,Cachd1,High
Ubtf,Cadm1,High
Ubtf,Calb1,High
Ubtf,Camkk2,High
Ubtf,Cap2,High
Ubtf,Carhsp1,High
Ubtf,Cars2,High
Ubtf,Casd1,High
Ubtf,Caskin2,High
Ubtf,Cbx3P2,High
Ubtf,Ccar2,High
Ubtf,Ccdc115,High
Ubtf,Ccdc51,High
Ubtf,Ccdc61,High
Ubtf,Ccdc71,High
Ubtf,Ccdc92,High
Ubtf,Ccdc97,High
Ubtf,Ccne2,High
Ubtf,Ccnyl1,High
Ubtf,Ccsap,High
Ubtf,Cdc42Bpa,High
Ubtf,Cdc42Bpg,High
Ubtf,Cdca7L,High
Ubtf,Cdh2,High
Ubtf,Cdk12,High
Ubtf,Cdk13,High
Ubtf,Cdk6,High
Ubtf,Cdkal1,High
Ubtf,Cdkl5,High
Ubtf,Cdkn2Aip,High
Ubtf,Cdkn2B-As1,High
Ubtf,Celf1,High
Ubtf,Celf5,High
Ubtf,Cept1,High
Ubtf,Cherp,High
Ubtf,Chid1,High
Ubtf,Chmp1A,High
Ubtf,Chst14,High
Ubtf,Chst5,High
Ubtf,Ckap5,High
Ubtf,Clasp1,High
Ubtf,Cnot4,High
Ubtf,Cnppd1,High
Ubtf,Cobl,High
Ubtf,Cog4,High
Ubtf,Commd2,High
Ubtf,Cops7A,High
Ubtf,Cox14,High
Ubtf,Cpne1,High
Ubtf,Cpsf1,High
Ubtf,Creb1,High
Ubtf,Crls1,High
Ubtf,Cspp1,High
Ubtf,Cstf3-As1,High
Ubtf,Cul7,High
Ubtf,Cyhr1,High
Ubtf,Dalrd3,High
Ubtf,Dbnl,High
Ubtf,Dcaf15,High
Ubtf,Dcaf17,High
Ubtf,Dcaf5,High
Ubtf,Dcakd,High
Ubtf,Ddah1,High
Ubtf,Def6,High
Ubtf,Def8,High
Ubtf,Dennd1B,High
Ubtf,Dennd2C,High
Ubtf,Depdc5,High
Ubtf,Det1,High
Ubtf,Dfna5,High
Ubtf,Dhx16,High
Ubtf,Dip2B,High
Ubtf,Dis3L,High
Ubtf,Disp1,High
Ubtf,Dleu1,High
Ubtf,Dlg5,High
Ubtf,Dmap1,High
Ubtf,Dnajc22,High
Ubtf,Dnajc28,High
Ubtf,Dnmt3A,High
Ubtf,Dpp8,High
Ubtf,Dpp9,High
Ubtf,Dstyk,High
Ubtf,Dzip3,High
Ubtf,Eef2K,High
Ubtf,Ehmt1,High
Ubtf,Ehmt2,High
Ubtf,Eif4E2,High
Ubtf,Eif4Enif1,High
Ubtf,Elavl1,High
Ubtf,Elavl3,High
Ubtf,Elmo1,High
Ubtf,Elp2,High
Ubtf,Emc3-As1,High
Ubtf,Eme2,High
Ubtf,Eml6,High
Ubtf,Entpd3-As1,High
Ubtf,Epb41,High
Ubtf,Epg5,High
Ubtf,Epha1,High
Ubtf,Epn1,High
Ubtf,Esd,High
Ubtf,Exo5,High
Ubtf,Exoc3,High
Ubtf,Exoc3-As1,High
Ubtf,Faah,High
Ubtf,Fam120C,High
Ubtf,Fam134C,High
Ubtf,Fam175A,High
Ubtf,Fam218A,High
Ubtf,Fam219B,High
Ubtf,Fam32A,High
Ubtf,Fam65A,High
Ubtf,Fam83H-As1,High
Ubtf,Fam84B,High
Ubtf,Fanca,High
Ubtf,Fbxl20,High
Ubtf,Fbxo22,High
Ubtf,Fbxw2,High
Ubtf,Fbxw9,High
Ubtf,Fcf1,High
Ubtf,Fchsd2,High
Ubtf,Fgd5-As1,High
Ubtf,Fig4,High
Ubtf,Fis1,High
Ubtf,Fnbp1L,High
Ubtf,Foxa2,High
