training_node.csvsource,target,Input
Znf143,Myom3,High
Znf143,Ranbp3,High
Znf143,Stim2,High
Znf143,Wfs1,High
Znf143,Dnajb11,High
Znf143,Lrfn5,High
Znf143,Pnrc2,High
Znf143,Actl6A,High
Znf143,Alkbh5,High
Znf143,Atf1,High
Znf143,Cebpg,High
Znf143,Fkbp14,High
Znf143,Herpud1,High
Znf143,Iqcb1,High
Znf143,Pknox1,High
Znf143,Pogk,High
Znf143,Prrc1,High
Znf143,Pus7,High
Znf143,Rbm15,High
Znf143,Tmcc1,High
Znf143,Znf555,High
Znf143,Rybp,High
Znf143,Tagln2,High
Znf143,Znf407,High
Znf143,Apc,High
Znf143,Asah2B,High
Znf143,Btbd7,High
Znf143,Cdr2,High
Znf143,Jtb,High
Znf143,Nck1,High
Znf143,Plscr4,High
Znf143,Rin2,High
Znf143,Spen,High
Znf143,Stx6,High
Znf143,Taok1,High
Znf143,Tpd52,High
Znf143,Ubqln2,High
Znf143,Zan,High
Znf143,Znf271P,High
Znf143,Znhit6,High
Znf143,Itga5,High
Znf143,Mir34Ahg,High
Znf143,Rtkn,High
Znf143,Steap2,High
Znf143,Adm2,High
Znf143,Cbl,High
Znf143,Katnbl1,High
Znf143,Ncl,High
Znf143,Nek6,High
Znf143,Sec23Ip,High
Znf143,Uso1,High
Znf143,Znf248,High
Znf143,Znf398,High
Znf143,C4Bpb,High
Znf143,Mfap1,High
Znf143,Rpl24,High
Znf143,St7L,High
Znf143,Mtcl1,High
Znf143,Tmem170A,High
Znf143,Vasn,High
Znf219,Kiaa1522,High
Znf219,Maz,High
Znf219,Prx,High
Znf219,Arhgef19,High
Znf219,Dmtn,High
Znf219,Fam110A,High
Znf219,Gli1,High
Znf219,Gpr137,High
Znf219,Lhx6,High
Znf219,Mex3A,High
Znf219,Nlgn2,High
Znf219,Sall2,High
Znf219,St3Gal2,High
Znf219,Adamtsl5,High
Znf219,Fbxl19,High
Znf219,Ephb4,High
Znf224,Camk2A,High
Znf224,Gtf2Ird2,High
Znf224,Pou5F2,High
Znf224,Ppp1R32,High
Znf224,Sema3B,High
Znf227,Alox12P2,High
Znf229,Cd1A,High
Znf229,Tram1L1,High
Znf23,Dmtf1,High
Znf23,Znf419,High
Znf23,Znf558,High
Znf235,Cartpt,High
Znf235,Pmfbp1,High
Znf235,Rrn3P3,High
Znf235,Mir181A2Hg,High
Znf235,Tectb,High
Znf248,Linc01096,High
Znf260,Bcdin3D,High
Znf260,C5Orf24,High
Znf260,Ccna2,High
Znf260,Fam217B,High
Znf260,Fgd5-As1,High
Znf260,Flrt1,High
Znf260,Gda,High
Znf260,Gdap1L1,High
Znf260,Heih,High
Znf260,Lsm11,High
Znf260,Rap2C,High
Znf260,Tnfsf13B,High
Znf260,Ttc14,High
Znf260,Znf684,High
Znf266,L1Cam,High
Znf266,Nfib,High
Znf266,Pan3,High
Znf266,Sema3B,High
Znf266,Amz2P1,High
Znf266,Armcx4,High
Znf266,Cfap73,High
Znf266,Golga7B,High
Znf266,Linc00342,High
Znf266,Znf224,High
Znf266,Znf548,High
Znf274,Cdr2,High
Znf274,Pmch,High
Znf274,Spry4,High
Znf274,Znf230,High
Znf274,Aire,High
Znf274,Znf432,High
Znf274,Myh4,High
Znf274,Or13C4,High
Znf274,Srsf11,High
Znf274,Ahi1,High
Znf274,Aqp2,High
Znf274,Inafm1,High
Znf274,Cwc22,High
Znf274,Cdh9,High
Znf274,Cited2,High
Znf274,Dgkh,High
Znf274,Otof,High
Znf274,Ppm1J,High
Znf274,Trim54,High
Znf274,Arfgap1,High
Znf3,Kiaa1217,High
Znf3,Luc7L2,High
Znf3,Znf155,High
Znf319,Arsg,High
Znf319,Atp13A2,High
Znf319,Mlec,High
Znf319,Pskh1,High
Znf319,Rhobtb2,High
Znf319,Extl3,High
Znf319,Nf2,High
Znf319,Atp10D,High
Znf319,Ip6K1,High
Znf319,Thap11,High
Znf319,Unc119B,High
Znf35,Arrdc3-As1,High
Znf35,Ascl3,High
Znf35,Cacybp,High
Znf35,Cdh3,High
Znf35,Col1A1,High
Znf35,Cyb561,High
Znf35,Dnajc6,High
Znf35,Dpf1,High
Znf35,Enkur,High
Znf35,Fkbp14,High
Znf35,Gnal,High
Znf35,Hspa5,High
Znf35,Kif21B,High
Znf35,Klhl2,High
Znf35,Krtap10-11,High
Znf35,Lhx6,High
Znf35,Lin28B,High
Znf35,Mtmr2,High
Znf35,Pcat4,High
Znf35,Phf5A,High
Znf35,Pnpla1,High
Znf35,Prdm13,High
Znf35,Prl,High
Znf35,Rab6B,High
Znf35,Rasal2,High
Znf35,Rnf133,High
Znf35,Rnf186,High
Znf35,Rpia,High
Znf35,Tgfa,High
Znf35,Tuba1C,High
Znf35,Zscan5A,High
Znf358,Lzts3,High
Znf358,Mfsd13A,High
Znf358,Sox12,High
Znf358,Ypel1,High
Znf37A,Dnal1,High
Znf384,Aacs,High
Znf384,Abca3,High
Znf384,Abcc4,High
Znf384,Acp5,High
Znf384,Acvrl1,High
Znf384,Adam17,High
Znf384,Adamtsl5,High
Znf384,Adcy6,High
Znf384,Adgrg2,High
Znf384,Adora1,High
Znf384,Adora2B,High
Znf384,Agfg2,High
Znf384,Ahcyl1,High
Znf384,Ahnak,High
Znf384,Aifm2,High
Znf384,Aldh16A1,High
Znf384,Anapc1,High
Znf384,Anapc7,High
Znf384,Ankhd1,High
Znf384,Ankrd17,High
Znf384,Anpep,High
Znf384,Ap1B1,High
Znf384,Ap2B1,High
Znf384,Arf3,High
Znf384,Arhgef11,High
Znf384,Arhgef18,High
Znf384,Arhgef19,High
Znf384,Arhgef2,High
Znf384,Arid1A,High
Znf384,Ash1L,High
Znf384,Atg101,High
Znf384,Atp6Ap1,High
Znf384,Atp6V0D1,High
Znf384,Atp6V0E1,High
Znf384,Atp7A,High
Znf384,Atxn2L,High
Znf384,Aven,High
Znf384,B3Gnt3,High
Znf384,B4Galt5,High
Znf384,B9D2,High
Znf384,Barhl1,High
Znf384,Baz1B,High
Znf384,Baz2A,High
Znf384,Bcam,High
Znf384,Bicd1,High
Znf384,Bptf,High
Znf384,Brd7,High
Znf384,Btaf1,High
Znf384,Btbd18,High
Znf384,Btk,High
Znf384,C10Orf95,High
Znf384,C1Galt1C1,High
Znf384,C1Orf216,High
Znf384,Camta2,High
Znf384,Capn1,High
Znf384,Caprin1,High
Znf384,Casc11,High
Znf384,Catsper1,High
Znf384,Cbl,High
Znf384,Ccar1,High
Znf384,Cd300Lf,High
Znf384,Cd63,High
Znf384,Cdc25A,High
Znf384,Cdc25B,High
Znf384,Cdc42,High
Znf384,Cdc42Bpb,High
Znf384,Cdc42Se1,High
Znf384,Cdk2Ap1,High
Znf384,Cdyl,High
Znf384,Cela1,High
Znf384,Chd4,High
Znf384,Chd7,High
Znf384,Chd8,High
Znf384,Chd9,High
Znf384,Cic,High
Znf384,Ciz1,High
Znf384,Clip2,High
Znf384,Clspn,High
Znf384,Cnot1,High
Znf384,Col26A1,High
Znf384,Coro1B,High
Znf384,Coro7,High
Znf384,Cpne2,High
Znf384,Csnk1G1,High
Znf384,Cst6,High
Znf384,Ctnna1,High
Znf384,Ctsb,High
Znf384,Cttnbp2Nl,High
Znf384,Cuedc1,High
Znf384,Daxx,High
Znf384,Ddrgk1,High
Znf384,Dgkz,High
Znf384,Dhdds,High
Znf384,Dhx30,High
Znf384,Dhx37,High
Znf384,Dleu7-As1,High
Znf384,Dlg5,High
Znf384,Dnajc11,High
Znf384,Dnajc13,High
Znf384,Dnajc5B,High
Znf384,Dnajc7,High
Znf384,Dnase1L1,High
Znf384,Dnmt1,High
Znf384,Dnmt3A,High
Znf384,Dnmt3L,High
Znf384,Dock9,High
Znf384,Dohh,High
Znf384,Dok2,High
Znf384,Dpf2,High
Znf384,Dsp,High
Znf384,Dvl3,High
Znf384,Dync1I2,High
Znf384,Dynll1,High
Znf384,Egfl7,High
Znf384,Eif2S3,High
Znf384,Eif3A,High
Znf384,Eif4G1,High
Znf384,Eif4G3,High
Znf384,Elf4,High
Znf384,Elovl5,High
Znf384,Eng,High
Znf384,Eno1,High
Znf384,Ep300,High
Znf384,Epb41L2,High
Znf384,Ephb4,High
Znf384,Evi5L,High
Znf384,Exoc7,High
Znf384,Ezh2,High
Znf384,Fam110A,High
Znf384,Fam167B,High
Znf384,Fam219A,High
Znf384,Fam222B,High
Znf384,Fanca,High
Znf384,Farp1,High
Znf384,Farsa,High
Znf384,Fbxl18,High
Znf384,Fbxl19,High
Znf384,Fbxo10,High
Znf384,Fbxo11,High
Znf384,Fbxo41,High
Znf384,Fcho1,High
Znf384,Fem1A,High
Znf384,Fkbp15,High
Znf384,Fkbp9,High
Znf384,Fxr2,High
Znf384,Galnt14,High
Znf384,Gbf1,High
Znf384,Gcnt1,High
Znf384,Gemin5,High
Znf384,Gigyf1,High
Znf384,Gigyf2,High
Znf384,Gipc1,High
Znf384,Glg1,High
Znf384,Gltp,High
Znf384,Gmds,High
Znf384,Gnb1,High
Znf384,Gnrh2,High
Znf384,Golga2P10,High
Znf384,Gpi,High
Znf384,Gpkow,High
Znf384,Grn,High
Znf384,Gse1,High
Znf384,Gtf2H2B,High
Znf384,Gtf2Ip7,High
Znf384,Gtf3C3,High
Znf384,Hdac1,High
Znf384,Heatr5A,High
Znf384,Herc1,High
Znf384,Herc2,High
Znf384,Hhipl2,High
Znf384,Hid1,High
Znf384,Hkdc1,High
Znf384,Hmg20A,High
Znf384,Homer3,High
Znf384,Hook2,High
Znf384,Hp1Bp3,High
Znf384,Hsp90Ab1,High
Znf384,Htr3A,High
Znf384,Hyou1,High
Znf384,Idh2,High
Znf384,Idh3A,High
Znf384,Il27Ra,High
Znf384,Ino80,High
Znf384,Ints8,High
Znf384,Ipo13,High
Znf384,Iqck,High
Znf384,Iqgap1,High
Znf384,Itga5,High
Znf384,Itgam,High
Znf384,Itgb1,High
Znf384,Jak1,High
Znf384,Katna1,High
Znf384,Kcnq1,High
Znf384,Kctd1,High
Znf384,Kdelr3,High
Znf384,Kdm3B,High
Znf384,Kdm4C,High
Znf384,Kiaa1549,High
Znf384,Kidins220,High
Znf384,Kif3B,High
Znf384,Klc2,High
Znf384,Klc3,High
Znf384,Klf11,High
Znf384,Klhl11,High
Znf384,Kpnb1,High
Znf384,Lamb2,High
Znf384,Larp1,High
Znf384,Ldb1,High
Znf384,Ldha,High
Znf384,Lgmn,High
Znf384,Lhfpl5,High
Znf384,Linc00705,High
Znf384,Lman1L,High
Znf384,Lmna,High
Znf384,Lrp10,High
Znf384,Lrrc36,High
Znf384,Lrrc8E,High
Znf384,Luzp1,High
Znf384,Lyz,High
Znf384,Macf1,High
Znf384,Mad2L2,High
Znf384,Man2A2,High
Znf384,Mansc1,High
Znf384,Map3K3,High
Znf384,Map4,High
Znf384,Map7D2,High
Znf384,Mapk3,High
Znf384,Mapk8Ip3,High
Znf384,Marcksl1,High
Znf384,Mark2,High
Znf384,Mbd2,High
Znf384,Mbtps1,High
Znf384,Mcu,High
Znf384,Mdc1,High
Znf384,Med1,High
Znf384,Med24,High
Znf384,Mef2A,High
Znf384,Mfap1,High
Znf384,Mfsd5,High
Znf384,Micall1,High
Znf384,Mink1,High
Znf384,Mir3142Hg,High
Znf384,Mir34Ahg,High
Znf384,Mixl1,High
Znf384,Mmp9,High
Znf384,Mms19,High
Znf384,Mospd2,High
Znf384,Mpnd,High
Znf384,Msto1,High
Znf384,Mtcl1,High
Znf384,Myadm,High
Znf384,Myh14,High
Znf384,Myo6,High
Znf384,Myo9A,High
Znf384,Myom1,High
Znf384,Nacc1,High
Znf384,Nbpf1,High
Znf384,Ncor2,High
Znf384,Nemf,High
Znf384,Nf1,High
Znf384,Nfatc3,High
Znf384,Ngrn,High
Znf384,Nlrp12,High
Znf384,Nmt2,High
Znf384,Nob1,High
Znf384,Nono,High
Znf384,Nop56,High
Znf384,Npr1,High
Znf384,Nrbp1,High
Znf384,Nrm,High
Znf384,Nsd1,High
Znf384,Nt5C2,High
Znf384,Nup160,High
Znf384,Nup188,High
Znf384,Nup205,High
Znf384,Nup210P1,High
Znf384,Nup62,High
Znf384,Odf2,High
Znf384,Or1I1,High
Znf384,Orai1,High
Znf384,Otud7B,High
Znf384,P2Ry13,High
Znf384,Pacs1,High
Znf384,Pafah1B3,High
Znf384,Pcbp2,High
Znf384,Pcdh1,High
Znf384,Pgs1,High
Znf384,Phlpp2,High
Znf384,Pias3,High
Znf384,Piezo1,High
Znf384,Pik3C2B,High
Znf384,Pitx3,High
Znf384,Pkd1,High
Znf384,Pld2,High
Znf384,Plec,High
Znf384,Plekhh1,High
Znf384,Plekhm2,High
Znf384,Plekho2,High
Znf384,Plin3,High
Znf384,Plod1,High
Znf384,Plvap,High
Znf384,Pold1,High
Znf384,Pom121,High
Znf384,Pparg,High
Znf384,Ppfibp1,High
Znf384,Ppiel,High
Znf384,Ppip5K1,High
Znf384,Ppl,High
Znf384,Ppp1R13B,High
Znf384,Ppp2R5E,High
Znf384,Ppp6R1,High
Znf384,Pprc1,High
Znf384,Prdm10,High
Znf384,Prkcg,High
Znf384,Prrc2A,High
Znf384,Prx,High
Znf384,Psmd14,High
Znf384,Ptafr,High
Znf384,Ptcra,High
Znf384,Ptpmt1,High
Znf384,Ptpn3,High
Znf384,Pttg3P,High
Znf384,Pxk,High
Znf384,Qrich1,High
Znf384,R3Hdm2,High
Znf384,Rab13,High
Znf384,Rab15,High
Znf384,Rab29,High
Znf384,Rab35,High
Znf384,Rab3B,High
Znf384,Rab3Il1,High
Znf384,Rab42,High
Znf384,Rabac1,High
Znf384,Rabep2,High
Znf384,Rabgef1,High
Znf384,Rai1,High
Znf384,Rap1Gap,High
Znf384,Rbsn,High
Znf384,Rhpn1,High
Znf384,Rmnd5B,High
Znf384,Rnf169,High
Znf384,Rnf26,High
Znf384,Rnf34,High
Znf384,Rpa1,High
Znf384,Rpap1,High
Znf384,Rpl13P5,High
Znf384,Rpl18A,High
Znf384,Rpl32P3,High
Znf384,Rps4X,High
Znf384,Rufy3,High
Znf384,Sae1,High
Znf384,Samd4B,High
Znf384,Sap130,High
Znf384,Scamp4,High
Znf384,Sdr42E1,High
Znf384,Sec14L1,High
Znf384,Sec22C,High
Znf384,Sema6A,High
Znf384,Serping1,High
Znf384,Setd2,High
Znf384,Setd5,High
Znf384,Setdb1,High
Znf384,Sf3B3,High
Znf384,Sil1,High
Znf384,Sipa1L1,High
Znf384,Slc11A2,High
Znf384,Slc12A8,High
Znf384,Slc1A4,High
Znf384,Slc22A23,High
Znf384,Slc25A19,High
Znf384,Slc38A1,High
Znf384,Slc39A1,High
Znf384,Slc4A11,High
Znf384,Slc51B,High
Znf384,Slc6A9,High
Znf384,Slc7A7,High
Znf384,Smg6,High
Znf384,Snhg21,High
Znf384,Snx3,High
Znf384,Snx6,High
Znf384,Sp1,High
Znf384,Sp2,High
Znf384,Spag4,High
Znf384,Spdye2,High
Znf384,Spen,High
Znf384,Sqstm1,High
Znf384,Srgap2,High
Znf384,Ssx2Ip,High
Znf384,St14,High
Znf384,Stag1,High
Znf384,Stat3,High
Znf384,Stat6,High
Znf384,Stil,High
Znf384,Stim1,High
Znf384,Stk10,High
Znf384,Stk11Ip,High
Znf384,Stt3A,High
Znf384,Stxbp1,High
Znf384,Supt5H,High
Znf384,Sympk,High
Znf384,Syt2,High
Znf384,Taf1,High
Znf384,Tal1,High
Znf384,Tango2,High
Znf384,Tbc1D14,High
Znf384,Tbc1D16,High
Znf384,Tbc1D20,High
Znf384,Tcp11L1,High
Znf384,Tead4,High
Znf384,Tecpr1,High
Znf384,Thrap3,High
Znf384,Thtpa,High
Znf384,Tjp3,High
Znf384,Tkt,High
Znf384,Tle6,High
Znf384,Tm4Sf5,High
Znf384,Tm9Sf1,High
Znf384,Tm9Sf4,High
Znf384,Tmem184B,High
Znf384,Tnpo3,High
Znf384,Tp53,High
Znf384,Tp53Bp1,High
Znf384,Tp53I11,High
Znf384,Tpst2,High
Znf384,Trafd1,High
Znf384,Trap1,High
Znf384,Trappc3,High
Znf384,Trim47,High
Znf384,Trnau1Ap,High
Znf384,Trnp1,High
Znf384,Tspo,High
Znf384,Tuba1A,High
Znf384,Txlng,High
Znf384,Txndc15,High
Znf384,Tyk2,High
Znf384,Tyro3,High
Znf384,Ubap2,High
Znf384,Ube2Z,High
Znf384,Ube4B,High
Znf384,Ubr5,High
Znf384,Ubxn7,High
Znf384,Ucp2,High
Znf384,Unc119B,High
Znf384,Unc13B,High
Znf384,Upf2,High
Znf384,Usp24,High
Znf384,Usp32P2,High
Znf384,Usp34,High
Znf384,Usp4,High
Znf384,Usp54,High
Znf384,Vasn,High
Znf384,Vgll4,High
Znf384,Vil1,High
Znf384,Vps11,High
Znf384,Vps16,High
Znf384,Vsig10,High
Znf384,Wasf2,High
Znf384,Wasf3,High
Znf384,Wdfy3,High
Znf384,Wdr47,High
Znf384,Wdr70,High
Znf384,Wdr82,High
Znf384,Wwc2,High
Znf384,Wwp2,High
Znf384,Xpo7,High
Znf384,Yif1B,High
Znf384,Zan,High
Znf384,Zbtb7A,High
Znf384,Zc3H12D,High
Znf384,Zfand3,High
Znf384,Zfat,High
Znf384,Zfyve9,High
Znf384,Zmat4,High
Znf384,Znf316,High
Znf384,Znf324B,High
Znf384,Znf410,High
Znf384,Znf574,High
Znf384,Znf687,High
Znf384,Znf689,High
Znf384,Znf775,High
Znf384,Huwe1,High
Znf384,Prrc2B,High
Znf384,Abi3,High
Znf384,Adap2,High
Znf384,Adcy9,High
Znf384,Ak1,High
Znf384,Ampd3,High
Znf384,App,High
Znf384,Aqp3,High
Znf384,Arap1,High
Znf384,Arcn1,High
Znf384,Arhgap30,High
Znf384,Arhgef16,High
Znf384,Arsg,High
Znf384,Asxl2,High
Znf384,Atic,High
Znf384,Atp2C1,High
Znf384,Atp6V0D2,High
Znf384,Atr,High
Znf384,Bcl9L,High
Znf384,Blvra,High
Znf384,Bmp8B,High
Znf384,Bod1L1,High
Znf384,Cadm4,High
Znf384,Carm1,High
Znf384,Cbx2,High
Znf384,Ccdc134,High
Znf384,Ccl24,High
Znf384,Ccnd3,High
Znf384,Ccpg1,High
Znf384,Cd24,High
Znf384,Chrdl2,High
Znf384,Churc1,High
Znf384,Clns1A,High
Znf384,Cltc,High
Znf384,Cmklr1,High
Znf384,Cnot10,High
Znf384,Copb1,High
Znf384,Csrnp2,High
Znf384,Dchs1,High
Znf384,Ddx27,High
Znf384,Dennd4C,High
Znf384,Derl3,High
Znf384,Dhrs9,High
Znf384,Dnm2,High
Znf384,Dok1,High
Znf384,Efr3B,High
Znf384,Ercc2,High
Znf384,Fam104A,High
Znf384,Fam83G,High
Znf384,Fan1,High
Znf384,Fkbpl,High
Znf384,Galr2,High
Znf384,Gata2-As1,High
Znf384,Gde1,High
Znf384,Gnl3L,High
Znf384,Gnmt,High
Znf384,Golga2,High
Znf384,Gprin1,High
Znf384,Hdlbp,High
Znf384,Hspa5,High
Znf384,Hspa9,High
Znf384,Igsf3,High
Znf384,Ikbkb,High
Znf384,Ikbkg,High
Znf384,Il6R,High
Znf384,Impdh1,High
Znf384,Ints3,High
Znf384,Kif13B,High
Znf384,Klhl25,High
Znf384,Kremen2,High
Znf384,Limk1,High
Znf384,Linc01503,High
Znf384,Lman2,High
Znf384,Loxl4,High
Znf384,Lpcat3,High
Znf384,Lrp5,High
Znf384,Map1S,High
Znf384,Mapkbp1,High
Znf384,Mogs,High
Znf384,Morc2,High
Znf384,Myo1C,High
Znf384,Nfatc2Ip,High
Znf384,Nup93,High
Znf384,Ost4,High
Znf384,P2Rx4,High
Znf384,Pfas,High
Znf384,Pigo,High
Znf384,Pigu,High
Znf384,Pik3Cd-As1,High
Znf384,Pkm,High
Znf384,Plbd2,High
Znf384,Ppp1R8,High
Znf384,Ppp1R9B,High
Znf384,Ppp2R1B,High
Znf384,Psmd11,High
Znf384,Pycard,High
Znf384,Pycr2,High
Znf384,Rab11B-As1,High
Znf384,Rab3D,High
Znf384,Rasal2,High
Znf384,Rassf3,High
Znf384,Renbp,High
Znf384,Rhbdd1,High
Znf384,Ripk3,High
Znf384,Scgb3A1,High
Znf384,Sel1L3,High
Znf384,Sema4C,High
Znf384,Sgk2,High
Znf384,Sipa1L3,High
Znf384,Skap2,High
Znf384,Slc7A1,High
Znf384,Snap23,High
Znf384,Snd1,High
Znf384,Sobp,High
Znf384,Spns1,High
Znf384,Sptlc2,High
Znf384,Srp68,High
Znf384,Ssx3,High
Znf384,Stip1,High
Znf384,Supt6H,High
Znf384,Tfip11,High
Znf384,Themis2,High
Znf384,Tmco3,High
Znf384,Tmem92,High
Znf384,Top3B,High
Znf384,Trrap,High
Znf384,Tuba4A,High
Znf384,Ube2Q1,High
Znf384,Ubn1,High
Znf384,Unkl,High
Znf384,Wdr13,High
Znf384,Zdhhc13,High
Znf384,Znf106,High
Znf384,Znf114,High
Znf384,Znf318,High
Znf384,Znf619,High
Znf384,Zscan20,High
Znf404,Gstm2,High
Znf404,Lyrm9,High
Znf404,Prcd,High
Znf404,Slc44A5,High
Znf404,Tmem86B,High
Znf404,Trpv1,High
Znf426,Cbr3,High
Znf426,Ccdc77,High
Znf426,Znf468,High
Znf426,Znf529-As1,High
Znf426,Znf701,High
Znf426,Znf816,High
Znf426,Dnajc5B,High
Znf426,Edaradd,High
Znf426,Grm3,High
Znf426,Hoxa10,High
Znf426,Linc00880,High
Znf426,Npffr2,High
Znf426,Plac1,High
Znf426,Plcd3,High
Znf426,Rarb,High
Znf426,Si,High
Znf426,Tbc1D9,High
Znf426,Znf382,High
Znf426,Znf551,High
Znf426,Dact3-As1,High
Znf426,Dscr9,High
Znf426,Klf7,High
Znf426,Pianp,High
Znf441,Fat2,High
Znf441,Pcsk9,High
Znf441,Sec14L1P1,High
Znf441,Stim2,High
Znf490,Accs,High
Znf490,Apobec2,High
Znf490,Cav2,High
Znf490,Cd1A,High
Znf490,Dant2,High
Znf490,Fam205A,High
Znf490,Fam20A,High
Znf490,Fggy,High
Znf490,Gsdmc,High
Znf490,Lpin1,High
Znf490,Mepe,High
Znf490,Mrgprx2,High
Znf490,Or4D1,High
Znf490,Serpina6,High
Znf490,Tox3,High
Znf490,Tsga10,High
Znf490,Znf436,High
Znf490,Znf436-As1,High
Znf491,Dlec1,High
Znf491,Napepld,High
Znf491,Ppp3Cb-As1,High
Znf501,Hoxc10,High
Znf501,Hoxc6,High
Znf501,Ngf,High
Znf501,Pitx2,High
Znf513,C1Orf159,High
Znf513,Cirbp,High
Znf513,Haus7,High
Znf513,Tnfaip2,High
Znf547,Col7A1,High
Znf547,Erp27,High
Znf547,Asprv1,High
Znf547,Linc01089,High
Znf547,Pan3-As1,High
Znf554,Sall4,High
Znf554,Sptbn4,High
Znf555,Nhlh1,High
Znf555,Nkx3-2,High
Znf557,Dbr1,High
Znf557,Ddx55,High
Znf557,Purb,High
Znf557,Rbm45,High
Znf557,Rnf214,High
Znf557,Socs7,High
Znf557,Supt20H,High
Znf557,Tfcp2,High
Znf557,Upf2,High
Znf557,Zbtb6,High
Znf557,Zc3H10,High
Znf557,Zfp69,High
Znf557,Znf101,High
Znf557,Znf480,High
Znf557,Zscan12,High
Znf580,Ctdsp1,High
Znf580,Linc01089,High
Znf580,Ltb4R,High
Znf580,Mex3A,High
Znf580,Rhof,High
Znf580,Abhd17A,High
Znf580,Sh2B1,High
Znf580,Znf213,High
Znf580,Inha,High
Znf580,Rasl10A,High
Znf580,Tmem147-As1,High
Znf585B,Bloc1S3,High
Znf585B,Znf671,High
Znf585B,Linc00865,High
Znf585B,Znf615,High
Znf589,Linc01214,High
Znf589,Prss30P,High
Znf589,Slc26A6,High
Znf607,Chd3,High
Znf607,Epha4,High
Znf607,Esrrg,High
Znf607,Fgf17,High
Znf607,Flrt2,High
Znf607,Gli1,High
Znf607,Gramd1B,High
Znf607,Hand2,High
Znf607,Pdgfrb,High
Znf607,Rarg,High
Znf607,Rcor2,High
Znf607,Slc17A7,High
Znf607,Smug1,High
Znf607,Sox9,High
Znf607,Vil1,High
Znf607,Wnt10A,High
Znf607,Znf827,High
Znf607,Adgrl1,High
Znf607,Arhgef25,High
Znf607,C2Orf81,High
Znf607,Ccdc154,High
Znf607,Col16A1,High
Znf607,Dmpk,High
Znf607,Dtx3,High
Znf607,Etv4,High
Znf607,Gas6,High
Znf607,Gnb3,High
Znf607,Haghl,High
Znf607,Isyna1,High
Znf607,Lvrn,High
Znf607,Map3K12,High
Znf607,Mmel1,High
Znf607,Moxd1,High
Znf607,Mrc2,High
Znf607,Mxra8,High
Znf607,Nfatc4,High
Znf607,Phlda3,High
Znf607,Rftn2,High
Znf607,Smim17,High
Znf607,Brsk1,High
Znf607,Eps8L1,High
Znf607,Evc,High
Znf607,Fendrr,High
Znf607,Gdpd3,High
Znf607,Hoxa2,High
Znf607,Hoxb3,High
Znf607,Kcnh3,High
Znf607,Ltbp4,High
Znf607,Mex3B,High
Znf607,Mst1R,High
Znf607,Paqr5,High
Znf607,Pdzd4,High
Znf607,Pkp3,High
Znf607,Pygo1,High
Znf607,Zcchc18,High
Znf607,Arhgdig,High
Znf607,Atp2A1-As1,High
Znf607,Camk1G,High
Znf607,Cartpt,High
Znf607,Col4A5,High
Znf607,Drich1,High
Znf607,Dtna,High
Znf607,Foxd4,High
Znf607,Gabre,High
Znf607,Gas2L2,High
Znf607,Hoxa-As2,High
Znf607,Ica1,High
Znf607,Igfals,High
Znf607,Isl2,High
Znf607,Kcnab2,High
Znf607,Kcnip2-As1,High
Znf607,Mcoln3,High
Znf607,Mdga1,High
Znf607,Mfap2,High
Znf607,Mia,High
Znf607,Npm2,High
Znf607,Nyap1,High
Znf607,Oxtr,High
Znf607,Pyroxd2,High
Znf607,Rassf9,High
Znf607,Rem1,High
Znf607,Tbkbp1,High
Znf607,Tbx2-As1,High
Znf607,Tpm2,High
Znf607,Veph1,High
Znf607,Wtip,High
Znf607,Papln,High
Znf607,Rnf112,High
Znf607,Slc4A3,High
Znf607,Ache,High
Znf607,Adamts12,High
Znf607,Adamts7,High
Znf607,Adamts9-As2,High
Znf607,Adamtsl5,High
Znf607,Adgrg1,High
Znf607,Adm5,High
Znf607,Aebp1,High
Znf607,Aif1L,High
Znf607,Ambn,High
Znf607,Anks1A,High
Znf607,Antxr1,High
Znf607,Apobec3C,High
Znf607,Arhgef3,High
Znf607,Art1,High
Znf607,Asic1,High
Znf607,Atl1,High
Znf607,Atp6V1B1,High
Znf607,Azin2,High
Znf607,Begain,High
Znf607,Bgn,High
Znf607,Boc,High
Znf607,C19Orf33,High
Znf607,C1Orf116,High
Znf607,Cacnb1,High
Znf607,Cacnb3,High
Znf607,Carmil2,High
Znf607,Carmn,High
Znf607,Ccdc102A,High
Znf607,Ccdc8,High
Znf607,Ccdc80,High
Znf607,Ccdc85A,High
Znf607,Ccdc88B,High
Znf607,Ccm2L,High
Znf607,Ccnjl,High
Znf607,Cd248,High
Znf607,Cdc42Ep5,High
Znf607,Cdh11,High
Znf607,Cdh17,High
Znf607,Cdh3,High
Znf607,Cdk18,High
Znf607,Cdx1,High
Znf607,Chst15,High
Znf607,Clec10A,High
Znf607,Col13A1,High
Znf607,Cpeb1,High
Znf607,Cpxm1,High
Znf607,Ctnnd2,High
Znf607,Cyth2,High
Znf607,Dact3,High
Znf607,Dmkn,High
Znf607,Dnah3,High
Znf607,Dpysl3,High
Znf607,Dqx1,High
Znf607,Dusp26,High
Znf607,Dzip1L,High
Znf607,Efemp2,High
Znf607,Efhc1,High
Znf607,Elovl4,High
Znf607,Ephb6,High
Znf607,Erp27,High
Znf607,Fam13C,High
Znf607,Fam163B,High
Znf607,Fam81A,High
Znf607,Fbll1,High
Znf607,Fbln5,High
